image_id,ImageName,Class,X1,Y1,X2,Y2
2239,20191104142302148_Lepton_250.jpg,0,80,28,108,72
2240,20191111111820138_Lepton_040.jpg,0,86,73,147,119
2241,20191107110923970_Lepton_450.jpg,1,1,1,43,120
2241,20191107110923970_Lepton_450.jpg,0,103,27,133,98
2242,20200715111254894_Lepton_145.jpg,0,55,68,72,92
2243,20191028135249484_Lepton_233.jpg,0,2,85,44,120
2244,20191106182714996_Lepton_260.jpg,1,132,37,158,105
2245,20191111142300425_Lepton_050.jpg,1,87,68,104,120
2246,20191104141927207_Lepton_270.jpg,0,22,49,69,94
2247,20200715155316876_Lepton_265.jpg,1,54,29,71,108
2248,20191104142637984_Lepton_230.jpg,0,2,64,44,87
2249,20191107110918706_Lepton_450.jpg,0,61,23,73,64
2249,20191107110918706_Lepton_450.jpg,1,63,1,158,120
2250,20191111131541466_Lepton_140.jpg,1,34,2,68,81
2251,20191028164150167_Lepton_270.jpg,1,17,25,68,118
2252,20191028135246200_Lepton_586.jpg,0,42,51,112,98
2252,20191028135246200_Lepton_586.jpg,1,3,41,88,120
2253,20191107110248586_Lepton_200.jpg,0,59,72,101,94
2254,20191106110049737_Lepton_170.jpg,1,6,32,53,86
2254,20191106110049737_Lepton_170.jpg,0,45,16,88,94
2255,20191028162111246_Lepton_010.jpg,0,55,75,80,108
2256,20191104141821789_Lepton_350.jpg,1,43,29,91,98
2256,20191104141821789_Lepton_350.jpg,0,6,58,61,107
2257,20191111111447965_Lepton_140.jpg,0,19,61,43,101
2258,20191028135238321_Lepton_465.jpg,1,88,1,152,119
2258,20191028135238321_Lepton_465.jpg,0,43,63,78,90
2259,20191028133205664_Lepton_690.jpg,0,0,47,60,115
2260,20191028150528611_Lepton_120.jpg,1,94,21,131,120
2261,20200715155626264_Lepton_389.jpg,1,69,43,101,90
2261,20200715155626264_Lepton_389.jpg,0,95,47,109,90
2262,20191111134346750_Lepton_000.jpg,0,30,48,44,76
2263,20191111113609069_Lepton_110.jpg,1,5,22,85,120
2264,20191104144849801_Lepton_000.jpg,1,67,34,109,112
2265,20200715141026491_Lepton_095.jpg,0,46,58,63,82
2266,20200715160643803_Lepton_385.jpg,0,104,13,130,36
2267,20191111131429454_Lepton_370.jpg,0,84,37,105,67
2268,20191106174243361_Lepton_310.jpg,0,52,24,78,76
2269,20191104115322025_Lepton_370.jpg,1,43,2,83,111
2270,20191104152238348_Lepton_020.jpg,0,35,74,79,97
2271,20200715110830977_Lepton_355.jpg,0,24,76,58,108
2272,20191106181304517_Lepton_070.jpg,1,77,7,138,73
2273,20191111140336550_Lepton_400.jpg,0,25,42,52,82
2274,20191028131401220_Lepton_100.jpg,0,72,52,101,99
2274,20191028131401220_Lepton_100.jpg,1,38,40,84,103
2275,20200715134852865_Lepton_060.jpg,1,91,33,155,108
2276,20200715111254894_Lepton_420.jpg,0,54,70,72,103
2277,20200715110441471_Lepton_365.jpg,0,78,74,108,98
2278,20191107104451390_Lepton_200.jpg,0,69,48,94,79
2279,20191111130650790_Lepton_090.jpg,0,69,59,100,95
2280,20191106160005634_Lepton_240.jpg,0,73,45,93,73
2281,20191104154245762_Lepton_140.jpg,1,84,62,101,120
2282,20200715140050606_Lepton_600.jpg,1,68,56,116,120
2282,20200715140050606_Lepton_600.jpg,0,41,74,67,114
2283,20200715135351168_Lepton_100.jpg,0,88,57,112,97
2283,20200715135351168_Lepton_100.jpg,1,78,49,129,120
2284,20191028160921600_Lepton_130.jpg,1,50,6,116,107
2284,20191028160921600_Lepton_130.jpg,0,58,25,97,78
2285,20191104115202709_Lepton_310.jpg,1,66,61,85,114
2286,20191104144634561_Lepton_010.jpg,1,58,21,93,119
2287,20191104142513344_Lepton_130.jpg,0,24,57,67,88
2288,20191111131425910_Lepton_190.jpg,0,97,41,128,72
2288,20191111131425910_Lepton_190.jpg,1,83,22,133,81
2289,20191106110055060_Lepton_570.jpg,0,73,48,109,82
2290,20191111140341623_Lepton_290.jpg,1,86,13,125,72
2290,20191111140341623_Lepton_290.jpg,0,68,29,86,78
2291,20191112111641041_Lepton_020.jpg,0,76,40,96,71
2292,20191028150930115_Lepton_270.jpg,1,102,27,157,118
2293,20191112122901490_Lepton_060.jpg,1,76,41,111,116
2294,20200715161247533_Lepton_010.jpg,0,73,46,88,73
2295,20200715135603839_Lepton_865.jpg,1,62,53,124,120
2295,20200715135603839_Lepton_865.jpg,0,66,48,82,97
2296,20200715140808312_Lepton_610.jpg,0,78,58,98,78
2297,20200715161657318_Lepton_145.jpg,0,82,38,105,86
2298,20191104114412831_Lepton_280.jpg,1,80,16,160,96
2299,20191111111623706_Lepton_100.jpg,0,69,29,94,69
2300,20200715160643803_Lepton_100.jpg,0,106,21,130,66
2301,20191104145945354_Lepton_670.jpg,0,78,58,121,97
2302,20200715140757290_Lepton_695.jpg,0,29,60,58,96
2303,20191107110645238_Lepton_550.jpg,1,72,8,140,71
2303,20191107110645238_Lepton_550.jpg,0,98,31,135,70
2304,20191111132518606_Lepton_200.jpg,1,31,37,72,120
2305,20200715160140709_Lepton_160.jpg,0,26,51,47,90
2306,20191028164144638_Lepton_000.jpg,1,53,40,93,120
2307,20200715160636494_Lepton_310.jpg,0,118,86,145,110
2308,20191028135246200_Lepton_186.jpg,1,16,30,80,120
2308,20191028135246200_Lepton_186.jpg,0,58,55,108,118
2309,20200715155946034_Lepton_165.jpg,1,69,54,119,115
2309,20200715155946034_Lepton_165.jpg,0,90,68,104,92
2310,20191111132442336_Lepton_300.jpg,1,19,30,71,119
2311,20191028164427814_Lepton_260.jpg,1,86,38,130,117
2312,20191104151119102_Lepton_260.jpg,0,43,27,66,73
2313,20191028135249484_Lepton_1054.jpg,0,2,31,29,116
2314,20191104104600256_Lepton_180.jpg,1,83,25,125,92
2314,20191104104600256_Lepton_180.jpg,0,114,48,147,99
2315,20191111113730326_Lepton_090.jpg,1,89,76,134,120
2316,20191104141927207_Lepton_060.jpg,0,26,49,72,94
2317,20200715135548664_Lepton_355.jpg,1,88,40,130,109
2317,20200715135548664_Lepton_355.jpg,0,71,38,83,76
2318,20191028135246200_Lepton_080.jpg,0,113,31,156,62
2319,20191028162553879_Lepton_060.jpg,1,61,23,105,81
2320,20191028162232863_Lepton_410.jpg,0,0,41,15,84
2321,20191112122654210_Lepton_230.jpg,1,14,16,46,118
2322,20191028131528532_Lepton_260.jpg,0,119,28,142,62
2323,20200715135035037_Lepton_555.jpg,1,67,2,104,105
2324,20191028162239048_Lepton_020.jpg,0,54,46,103,67
2325,20191104154526029_Lepton_160.jpg,1,115,75,134,115
2326,20191111112436407_Lepton_290.jpg,0,110,36,145,71
2326,20191111112436407_Lepton_290.jpg,1,86,9,133,73
2327,20200715105358978_Lepton_015.jpg,0,50,77,70,109
2327,20200715105358978_Lepton_015.jpg,1,67,47,104,104
2328,20191028133146299_Lepton_570.jpg,0,115,29,143,56
2330,20191111142312894_Lepton_180.jpg,1,60,0,101,118
2331,20191111131429454_Lepton_420.jpg,0,85,40,103,64
2332,20191104142914884_Lepton_560.jpg,1,100,17,153,88
2332,20191104142914884_Lepton_560.jpg,0,65,57,98,95
2333,20191111140342567_Lepton_190.jpg,1,55,10,101,64
2333,20191111140342567_Lepton_190.jpg,0,78,26,100,50
2334,20200715135336185_Lepton_250.jpg,1,84,41,128,107
2334,20200715135336185_Lepton_250.jpg,0,80,59,96,93
2335,20191106175532447_Lepton_220.jpg,0,63,33,84,105
2336,20191104150327649_Lepton_610.jpg,1,74,6,111,50
2336,20191104150327649_Lepton_610.jpg,0,85,30,110,68
2337,20191104113436850_Lepton_290.jpg,0,50,26,69,83
2338,20191104111231187_Lepton_370.jpg,0,58,59,88,87
2339,20191112121300552_Lepton_150.jpg,0,62,83,88,120
2340,20191111135147449_Lepton_330.jpg,1,8,38,72,98
2340,20191111135147449_Lepton_330.jpg,0,53,64,88,95
2341,20191107105802968_Lepton_220.jpg,0,89,76,139,113
2342,20191028131534480_Lepton_140.jpg,0,94,59,146,101
2343,20191028131528532_Lepton_210.jpg,0,118,28,137,60
2344,20191028133156355_Lepton_340.jpg,0,2,20,64,100
2345,20200715135344671_Lepton_255.jpg,0,110,65,133,91
2345,20200715135344671_Lepton_255.jpg,1,99,28,142,80
2346,20191112113535926_Lepton_310.jpg,1,91,22,160,95
2347,20191028162111246_Lepton_130.jpg,0,55,72,80,108
2348,20191111142406945_Lepton_220.jpg,1,89,42,131,111
2349,20191104105204014_Lepton_130.jpg,0,121,44,151,72
2350,20191028130813438_Lepton_150.jpg,1,72,54,129,120
2350,20191028130813438_Lepton_150.jpg,0,75,58,107,98
2351,20191028140620311_Lepton_733.jpg,0,25,57,60,80
2352,20191028131528532_Lepton_230.jpg,0,118,29,140,63
2353,20200715140050606_Lepton_190.jpg,1,71,53,120,120
2353,20200715140050606_Lepton_190.jpg,0,42,82,68,115
2354,20191104145940892_Lepton_090.jpg,1,62,28,110,84
2355,20191104152240649_Lepton_340.jpg,0,55,65,103,86
2356,20191112111247417_Lepton_170.jpg,0,70,52,98,72
2356,20191112111247417_Lepton_170.jpg,1,32,21,78,74
2357,20191111142322999_Lepton_080.jpg,1,65,25,110,120
2358,20191104153233411_Lepton_040.jpg,1,80,35,128,97
2359,20191028161902834_Lepton_300.jpg,0,64,30,92,93
2360,20200715140757290_Lepton_560.jpg,0,89,30,106,81
2361,20200715155626264_Lepton_210.jpg,1,89,49,127,106
2362,20200715155803890_Lepton_130.jpg,1,90,36,155,111
2362,20200715155803890_Lepton_130.jpg,0,123,56,137,71
2364,20191106175347456_Lepton_310.jpg,0,35,53,68,82
2365,20191111140221077_Lepton_060.jpg,1,97,50,140,116
2366,20200715155616394_Lepton_010.jpg,1,111,48,151,95
2366,20200715155616394_Lepton_010.jpg,0,81,25,103,56
2367,20191107112405765_Lepton_080.jpg,1,66,41,89,106
2368,20191104104624471_Lepton_450.jpg,1,61,30,121,100
2368,20191104104624471_Lepton_450.jpg,0,34,55,71,94
2369,20191028160548991_Lepton_400.jpg,0,116,53,160,120
2370,20191104153053434_Lepton_030.jpg,0,57,59,110,91
2371,20191028161859211_Lepton_320.jpg,0,94,22,110,72
2372,20191028161733690_Lepton_020.jpg,0,31,97,75,119
2373,20200715155626264_Lepton_395.jpg,1,70,43,95,89
2373,20200715155626264_Lepton_395.jpg,0,95,65,116,94
2374,20200715155616394_Lepton_150.jpg,1,101,34,137,86
2374,20200715155616394_Lepton_150.jpg,0,79,29,99,76
2375,20191107105607994_Lepton_300.jpg,0,10,34,43,90
2376,20191111142420082_Lepton_300.jpg,1,145,34,160,87
2377,20191104154526029_Lepton_340.jpg,1,115,75,134,115
2378,20200715155325521_Lepton_530.jpg,1,23,2,61,120
2379,20191104115216096_Lepton_290.jpg,1,0,9,26,120
2380,20191106163617235_Lepton_310.jpg,1,83,26,129,119
2381,20191028150538330_Lepton_150.jpg,1,20,16,86,111
2382,20191106180700473_Lepton_450.jpg,1,44,47,99,117
2382,20191106180700473_Lepton_450.jpg,0,100,66,128,95
2383,20191111131605565_Lepton_100.jpg,1,98,25,160,90
2384,20200715135351168_Lepton_365.jpg,0,57,75,79,111
2384,20200715135351168_Lepton_365.jpg,1,70,59,116,120
2385,20191106161953414_Lepton_490.jpg,0,56,36,82,92
2386,20191111142431477_Lepton_250.jpg,1,107,59,148,120
2387,20191112112515715_Lepton_410.jpg,0,53,52,84,86
2388,20191107105803763_Lepton_140.jpg,0,28,68,66,97
2389,20191028162232863_Lepton_320.jpg,0,26,69,55,84
2390,20191111112107223_Lepton_180.jpg,0,30,48,54,81
2390,20191111112107223_Lepton_180.jpg,1,26,20,63,62
2391,20191104145945354_Lepton_650.jpg,1,1,1,51,104
2391,20191104145945354_Lepton_650.jpg,0,88,50,122,101
2392,20191107110635578_Lepton_320.jpg,0,115,47,145,84
2392,20191107110635578_Lepton_320.jpg,1,62,3,100,79
2393,20191104104618520_Lepton_150.jpg,1,35,11,78,72
2393,20191104104618520_Lepton_150.jpg,0,31,27,61,81
2394,20191106174253934_Lepton_300.jpg,0,77,40,102,102
2395,20191111131412897_Lepton_320.jpg,0,54,17,74,54
2395,20191111131412897_Lepton_320.jpg,1,33,2,65,81
2396,20191028161113273_Lepton_360.jpg,1,26,11,136,120
2396,20191028161113273_Lepton_360.jpg,0,1,32,38,120
2397,20191104142914884_Lepton_150.jpg,1,59,35,117,97
2397,20191104142914884_Lepton_150.jpg,0,106,45,139,98
2398,20191028162424103_Lepton_330.jpg,0,132,53,160,91
2399,20191104144849801_Lepton_400.jpg,1,69,35,111,112
2400,20191104150327649_Lepton_090.jpg,1,82,3,123,66
2401,20200715155325521_Lepton_145.jpg,1,44,2,93,90
2402,20191111140039074_Lepton_330.jpg,0,48,53,74,85
2402,20191111140039074_Lepton_330.jpg,1,47,37,85,75
2403,20191111113707192_Lepton_050.jpg,1,100,53,129,118
2404,20191111140950782_Lepton_290.jpg,0,40,43,70,110
2405,20200715155616394_Lepton_565.jpg,1,52,57,102,98
2405,20200715155616394_Lepton_565.jpg,0,90,37,104,72
2406,20191111130833903_Lepton_310.jpg,0,54,61,71,81
2407,20191111132645264_Lepton_090.jpg,1,77,67,105,119
2408,20191106104954571_Lepton_060.jpg,0,59,46,82,78
2409,20200715161714887_Lepton_620.jpg,0,88,55,113,114
2410,20200715110653879_Lepton_275.jpg,0,79,68,99,90
2411,20200715155153354_Lepton_055.jpg,1,84,2,121,72
2412,20191106182522402_Lepton_220.jpg,1,17,3,57,120
2413,20191107105044252_Lepton_170.jpg,0,71,53,95,87
2414,20191111112243276_Lepton_530.jpg,0,59,22,86,85
2414,20191111112243276_Lepton_530.jpg,1,18,5,60,62
2415,20191104143148081_Lepton_190.jpg,1,121,1,160,120
2415,20191104143148081_Lepton_190.jpg,1,25,27,68,89
2415,20191104143148081_Lepton_190.jpg,0,37,48,66,88
2416,20191104113433016_Lepton_100.jpg,0,47,64,82,95
2417,20191104144834144_Lepton_130.jpg,1,125,74,142,115
2418,20191028131528532_Lepton_270.jpg,0,118,29,142,61
2419,20191104154300489_Lepton_000.jpg,1,50,20,83,117
2420,20191107112843166_Lepton_280.jpg,1,107,40,151,113
2421,20191106105934686_Lepton_120.jpg,0,41,15,82,109
2421,20191106105934686_Lepton_120.jpg,1,12,42,61,94
2422,20191028161113798_Lepton_000.jpg,1,73,46,119,104
2423,20191107110636659_Lepton_050.jpg,1,50,25,95,77
2424,20191111111720501_Lepton_220.jpg,0,30,44,81,65
2425,20191106105930253_Lepton_070.jpg,1,30,30,78,89
2426,20191111142431477_Lepton_150.jpg,1,108,59,145,120
2427,20191106160005634_Lepton_010.jpg,0,91,37,113,100
2428,20200715140615707_Lepton_325.jpg,0,33,66,51,90
2429,20191106162146951_Lepton_190.jpg,1,80,12,127,72
2430,20191111130832619_Lepton_270.jpg,0,68,60,94,82
2431,20200715105711622_Lepton_220.jpg,1,80,45,109,96
2431,20200715105711622_Lepton_220.jpg,0,62,51,85,95
2432,20191111113527037_Lepton_330.jpg,1,34,22,87,118
2433,20191111130423175_Lepton_270.jpg,0,60,44,83,97
2434,20200715141041801_Lepton_315.jpg,0,50,63,89,82
2435,20191028130813438_Lepton_180.jpg,1,73,54,131,120
2435,20191028130813438_Lepton_180.jpg,0,75,58,107,98
2436,20200715105552256_Lepton_415.jpg,0,78,83,102,120
2436,20200715105552256_Lepton_415.jpg,1,65,55,119,114
2437,20191028134444720_Lepton_180.jpg,0,31,92,73,120
2438,20191104115327041_Lepton_310.jpg,1,63,45,101,120
2439,20200715141811603_Lepton_160.jpg,0,72,65,100,113
2440,20191106110059719_Lepton_120.jpg,0,12,42,68,110
2440,20191106110059719_Lepton_120.jpg,1,24,15,73,120
2441,20200715135336185_Lepton_055.jpg,1,80,40,128,107
2441,20200715135336185_Lepton_055.jpg,0,92,38,108,77
2442,20191111142230927_Lepton_060.jpg,1,51,13,87,117
2443,20191104142643357_Lepton_240.jpg,0,21,38,71,64
2444,20200715155803890_Lepton_255.jpg,1,93,38,155,113
2444,20200715155803890_Lepton_255.jpg,0,116,52,134,72
2445,20200715155325521_Lepton_610.jpg,1,103,2,160,120
2446,20191028164150167_Lepton_290.jpg,1,17,26,69,118
2447,20191111111353476_Lepton_020.jpg,0,74,58,96,88
2448,20200715141034965_Lepton_570.jpg,0,58,97,97,120
2449,20191104142509600_Lepton_290.jpg,0,38,31,63,63
2450,20191106161958704_Lepton_300.jpg,1,107,24,160,98
2450,20191106161958704_Lepton_300.jpg,0,123,34,153,91
2451,20200715105344138_Lepton_125.jpg,1,76,44,103,93
2451,20200715105344138_Lepton_125.jpg,0,64,73,82,102
2452,20191111132453065_Lepton_150.jpg,1,25,19,118,120
2453,20191107105808637_Lepton_300.jpg,0,29,65,77,103
2454,20200715155626264_Lepton_264.jpg,0,94,48,110,93
2454,20200715155626264_Lepton_264.jpg,1,71,44,104,102
2455,20191106163616621_Lepton_010.jpg,1,72,75,92,118
2456,20191104154526029_Lepton_050.jpg,1,115,75,134,115
2457,20191104150948781_Lepton_080.jpg,0,60,38,87,71
2458,20200715141041801_Lepton_400.jpg,0,73,49,99,96
2459,20191104104842636_Lepton_310.jpg,1,72,23,134,101
2459,20191104104842636_Lepton_310.jpg,0,34,29,60,92
2460,20200715104819643_Lepton_045.jpg,1,88,30,138,101
2461,20200715140422192_Lepton_170.jpg,0,31,87,69,113
2462,20191104153053434_Lepton_260.jpg,0,53,58,83,95
2463,20200715135548664_Lepton_015.jpg,1,80,41,129,108
2463,20200715135548664_Lepton_015.jpg,0,51,61,74,89
2464,20191028150920857_Lepton_050.jpg,1,109,41,154,115
2465,20200715155316876_Lepton_145.jpg,1,37,29,70,110
2466,20191106104715476_Lepton_220.jpg,0,68,27,91,81
2467,20191028150923007_Lepton_190.jpg,1,65,78,83,115
2468,20191111132651073_Lepton_280.jpg,1,119,49,159,114
2469,20191111131155648_Lepton_130.jpg,1,53,41,90,79
2469,20191111131155648_Lepton_130.jpg,0,60,47,86,98
2470,20191106105308264_Lepton_300.jpg,0,59,69,119,108
2471,20191111135147449_Lepton_300.jpg,0,68,65,90,86
2472,20191028150533450_Lepton_210.jpg,1,0,23,30,115
2473,20191106105732772_Lepton_160.jpg,0,56,59,86,81
2474,20191111141334025_Lepton_220.jpg,1,44,36,83,90
2475,20191107112420526_Lepton_030.jpg,1,24,2,100,120
2476,20200715105101334_Lepton_185.jpg,1,39,2,78,109
2477,20191028133205664_Lepton_160.jpg,0,2,17,28,102
2478,20191111113730326_Lepton_070.jpg,1,90,75,130,120
2479,20191106180705068_Lepton_720.jpg,0,102,26,134,63
2480,20200715155626264_Lepton_413.jpg,1,69,43,94,89
2480,20200715155626264_Lepton_413.jpg,0,95,49,117,95
2481,20191111131004677_Lepton_030.jpg,0,41,79,85,117
2482,20191106104948366_Lepton_200.jpg,0,36,55,66,84
2483,20191028161113273_Lepton_570.jpg,1,4,3,114,120
2484,20200715155316876_Lepton_455.jpg,1,75,21,104,120
2485,20191106160214819_Lepton_140.jpg,0,56,71,87,119
2486,20191104141821789_Lepton_300.jpg,1,41,26,94,94
2486,20191104141821789_Lepton_300.jpg,0,8,57,59,106
2487,20191104114253082_Lepton_200.jpg,0,29,75,93,109
2488,20191104115221188_Lepton_080.jpg,1,50,33,93,120
2489,20191107105602313_Lepton_160.jpg,0,99,70,128,117
2490,20191107104506118_Lepton_330.jpg,0,80,53,118,96
2491,20200715140751110_Lepton_665.jpg,0,62,54,82,74
2492,20191111142406945_Lepton_010.jpg,1,89,41,130,114
2493,20191111142420082_Lepton_020.jpg,1,145,34,160,86
2494,20191111140352044_Lepton_410.jpg,0,0,12,33,118
2495,20191112111446580_Lepton_300.jpg,0,118,40,148,71
2495,20191112111446580_Lepton_300.jpg,1,90,22,160,97
2496,20191028162606327_Lepton_090.jpg,1,60,22,101,85
2497,20191107105802968_Lepton_330.jpg,0,89,76,139,113
2498,20191107110910937_Lepton_040.jpg,1,61,12,122,86
2499,20200715155200057_Lepton_140.jpg,1,95,35,158,108
2500,20191111113707192_Lepton_010.jpg,1,97,52,124,119
2501,20191104141818079_Lepton_020.jpg,1,26,31,71,85
2502,20200715162632330_Lepton_290.jpg,0,120,67,145,99
2503,20200715135603839_Lepton_625.jpg,1,60,51,121,120
2503,20200715135603839_Lepton_625.jpg,0,89,49,105,78
2504,20191111111929324_Lepton_140.jpg,0,80,46,103,73
2505,20191106161701318_Lepton_450.jpg,0,42,71,80,107
2506,20191028135246200_Lepton_766.jpg,0,41,61,104,100
2506,20191028135246200_Lepton_766.jpg,1,6,55,86,120
2507,20191106181122242_Lepton_590.jpg,0,80,21,121,75
2508,20200715161435755_Lepton_645.jpg,0,109,103,134,120
2509,20191028160920644_Lepton_260.jpg,1,75,25,122,87
2509,20191028160920644_Lepton_260.jpg,0,66,42,105,80
2510,20191107105038416_Lepton_200.jpg,0,89,54,112,80
2511,20191111142232189_Lepton_330.jpg,1,92,2,134,108
2512,20200715110709981_Lepton_040.jpg,0,63,63,89,96
2513,20191028130809472_Lepton_510.jpg,1,1,38,35,94
2513,20191028130809472_Lepton_510.jpg,0,5,52,30,85
2514,20200715105116308_Lepton_495.jpg,1,43,2,86,113
2515,20191106161215772_Lepton_340.jpg,0,52,70,83,97
2516,20191104153047460_Lepton_270.jpg,0,37,51,61,82
2517,20191111131205042_Lepton_360.jpg,0,59,60,108,107
2518,20191111112106219_Lepton_550.jpg,0,22,47,58,119
2519,20191112121252020_Lepton_240.jpg,0,61,53,109,88
2520,20191111113719287_Lepton_220.jpg,1,122,44,159,111
2521,20191112122748972_Lepton_100.jpg,1,0,2,75,118
2522,20200715141820471_Lepton_495.jpg,0,68,46,83,91
2523,20191112112518170_Lepton_090.jpg,0,58,67,84,93
2524,20191107105803763_Lepton_170.jpg,0,28,68,66,97
2525,20191112112523799_Lepton_060.jpg,0,79,71,115,108
2526,20191106155626665_Lepton_190.jpg,0,34,79,72,108
2527,20191104104817130_Lepton_080.jpg,1,86,23,130,86
2528,20191106175347456_Lepton_090.jpg,0,36,52,62,77
2529,20191111131205042_Lepton_310.jpg,0,58,57,111,105
2530,20191107110651502_Lepton_440.jpg,1,95,12,160,92
2530,20191107110651502_Lepton_440.jpg,0,129,35,160,77
2531,20191107104457763_Lepton_010.jpg,0,77,41,103,73
2532,20191106155710018_Lepton_250.jpg,0,41,45,78,69
2533,20191028161108863_Lepton_510.jpg,0,33,94,60,120
2534,20200715105536121_Lepton_145.jpg,1,69,44,101,89
2534,20200715105536121_Lepton_145.jpg,0,66,80,89,107
2535,20191028131401220_Lepton_470.jpg,0,72,52,101,99
2535,20191028131401220_Lepton_470.jpg,1,39,41,81,108
2536,20200715155752953_Lepton_305.jpg,1,80,4,120,69
2536,20200715155752953_Lepton_305.jpg,0,88,18,109,63
2537,20191028135249484_Lepton_423.jpg,0,17,63,66,108
2538,20191104143313324_Lepton_040.jpg,1,77,20,143,90
2539,20191111140230626_Lepton_010.jpg,1,39,34,79,76
2540,20191112111819198_Lepton_060.jpg,0,78,39,97,71
2541,20200715160123477_Lepton_450.jpg,0,64,76,78,120
2542,20200715110441471_Lepton_375.jpg,0,79,73,103,103
2543,20200715105727759_Lepton_480.jpg,1,46,52,107,113
2543,20200715105727759_Lepton_480.jpg,0,65,71,94,95
2544,20191104142311259_Lepton_270.jpg,0,58,28,77,81
2545,20191112122641392_Lepton_020.jpg,1,41,65,63,120
2546,20191106110059719_Lepton_260.jpg,0,65,53,94,106
2546,20191106110059719_Lepton_260.jpg,1,18,40,72,103
2547,20191107111104884_Lepton_350.jpg,1,80,25,137,92
2548,20191104114412831_Lepton_090.jpg,1,80,16,160,96
2549,20191028150930115_Lepton_290.jpg,1,104,27,155,117
2550,20191028131350053_Lepton_350.jpg,0,55,47,88,92
2550,20191028131350053_Lepton_350.jpg,1,16,31,65,95
2551,20191112122735467_Lepton_040.jpg,1,5,12,67,120
2552,20200715140050606_Lepton_240.jpg,1,71,53,120,120
2552,20200715140050606_Lepton_240.jpg,0,42,74,71,114
2553,20191104142930304_Lepton_490.jpg,1,41,33,113,99
2554,20191112122654210_Lepton_220.jpg,1,14,16,47,118
2555,20191028160921600_Lepton_110.jpg,1,50,7,116,109
2555,20191028160921600_Lepton_110.jpg,0,52,16,92,77
2556,20191104104842636_Lepton_360.jpg,0,47,19,110,111
2557,20191028164418255_Lepton_030.jpg,1,115,50,158,120
2558,20191107110243467_Lepton_150.jpg,0,24,55,57,72
2559,20191112111247417_Lepton_060.jpg,0,71,51,99,71
2559,20191112111247417_Lepton_060.jpg,1,33,25,81,75
2560,20191107112317002_Lepton_010.jpg,1,11,5,50,119
2561,20191028161733690_Lepton_140.jpg,0,28,66,71,105
2562,20191111113528584_Lepton_270.jpg,1,41,16,79,118
2563,20191106161953242_Lepton_000.jpg,1,74,19,143,88
2564,20191028135238321_Lepton_705.jpg,0,30,68,88,97
2565,20191104142924333_Lepton_200.jpg,1,26,34,76,93
2565,20191104142924333_Lepton_200.jpg,0,19,44,54,95
2566,20191111112237193_Lepton_530.jpg,1,1,41,41,91
2566,20191111112237193_Lepton_530.jpg,0,34,27,62,100
2567,20191028131353681_Lepton_050.jpg,1,96,24,141,93
2567,20191028131353681_Lepton_050.jpg,0,111,26,139,73
2568,20191111111720501_Lepton_160.jpg,0,30,44,77,68
2569,20191106161655184_Lepton_510.jpg,0,87,58,110,98
2570,20191112111247417_Lepton_070.jpg,0,70,52,98,72
2570,20191112111247417_Lepton_070.jpg,1,32,27,81,74
2571,20191111130528830_Lepton_140.jpg,0,42,62,64,86
2572,20191028131018703_Lepton_470.jpg,0,75,30,108,81
2572,20191028131018703_Lepton_470.jpg,1,48,14,131,96
2573,20191104142311259_Lepton_180.jpg,0,64,29,83,81
2574,20191106182527063_Lepton_320.jpg,1,27,2,72,120
2575,20191107104420686_Lepton_260.jpg,0,77,52,114,94
2576,20191104150944086_Lepton_040.jpg,0,29,53,50,83
2577,20191106160604258_Lepton_060.jpg,0,111,36,140,101
2578,20191111132453065_Lepton_240.jpg,1,0,0,76,113
2579,20191028132802727_Lepton_200.jpg,0,28,106,73,120
2580,20191028162606327_Lepton_080.jpg,1,60,22,101,85
2581,20191111130528830_Lepton_350.jpg,0,62,49,83,102
2581,20191111130528830_Lepton_350.jpg,1,97,2,136,120
2582,20200715140422192_Lepton_410.jpg,0,78,41,90,77
2583,20200715140751110_Lepton_600.jpg,0,61,39,75,75
2584,20191106174930870_Lepton_150.jpg,0,38,54,72,87
2585,20191111111818842_Lepton_180.jpg,0,54,32,72,57
2586,20191111135147449_Lepton_090.jpg,0,70,63,95,86
2587,20191112111124901_Lepton_110.jpg,0,79,42,98,71
2588,20200715161304714_Lepton_020.jpg,0,68,64,92,93
2589,20191111130729191_Lepton_160.jpg,0,35,54,66,84
2590,20191111141334025_Lepton_080.jpg,1,44,36,83,90
2591,20191104150144497_Lepton_400.jpg,0,106,51,131,78
2592,20191106161506715_Lepton_120.jpg,0,129,1,160,119
2592,20191106161506715_Lepton_120.jpg,1,2,33,38,92
2593,20191104153040247_Lepton_300.jpg,0,97,8,123,56
2594,20200715110709981_Lepton_180.jpg,0,74,65,99,92
2595,20191112113512437_Lepton_050.jpg,1,63,2,93,65
2596,20200715141034965_Lepton_140.jpg,0,46,97,99,120
2597,20191111111612943_Lepton_130.jpg,0,62,43,83,77
2598,20200715155803890_Lepton_040.jpg,1,95,36,153,107
2598,20200715155803890_Lepton_040.jpg,0,111,49,139,74
2599,20200715155626264_Lepton_016.jpg,1,54,59,104,120
2599,20200715155626264_Lepton_016.jpg,0,105,51,131,85
2600,20191111112436407_Lepton_450.jpg,0,112,35,145,69
2601,20191111113602775_Lepton_330.jpg,1,0,8,38,111
2602,20191106175244713_Lepton_110.jpg,0,28,29,60,103
